step,bce,L_struct_total,JS_soft,moment_mean,moment_std,deg_gen_mean,deg_gen_std,hub1pct_gen,auc,ap
0,1.073042869567871,5.036747455596924,0.5821069478988647,139.84849548339844,17.279041290283203,152.60848999023438,2.0457160472869873,0.01061311550438404,0.8736203022403217,0.5108901496537431
