step,bce,L_struct_total,L_struct_scaled,hub_penalty,density_penalty,JS_soft,JS_mass,moment_mean,moment_std,deg_gen_mean,deg_gen_std,hub1pct_gen,auc,ap
0,1.0577287673950195,21.355188369750977,5.338797092437744,0.04071474447846413,2.9957065635244362e-05,0.16365443170070648,0.21114730834960938,13.385353088378906,394.13360595703125,15.418600082397461,0.32910117506980896,0.010974137112498283,0.8825021467392702,0.5427518443841194
1,1.0461357831954956,21.324792861938477,5.331198215484619,0.04064706712961197,3.1382031011162326e-05,0.16531385481357574,0.2117897868156433,14.021952629089355,392.2142333984375,15.504590034484863,0.37749969959259033,0.011109496466815472,0.8829039854793013,0.5438546435197692
2,1.0352898836135864,21.298646926879883,5.324661731719971,0.04057618975639343,3.3033469662768766e-05,0.1671815812587738,0.2125089168548584,14.759828567504883,390.17236328125,15.601852416992188,0.4291193187236786,0.011251245625317097,0.8832083853949744,0.5442326078120291
3,1.0254871845245361,21.27802085876465,5.319505214691162,0.04050266370177269,3.493046460789628e-05,0.16925936937332153,0.21330410242080688,15.607523918151855,388.0163879394531,15.710636138916016,0.4837692677974701,0.011398299597203732,0.8834713930923843,0.5451649962508986
4,1.0184147357940674,21.264312744140625,5.316078186035156,0.040427230298519135,3.7088240787852556e-05,0.17154279351234436,0.2141723334789276,16.571853637695312,385.76068115234375,15.830854415893555,0.5411084890365601,0.011549166403710842,0.8837377430185982,0.5459874677964556
5,1.010206937789917,21.258886337280273,5.314721584320068,0.04035092890262604,3.950344762415625e-05,0.17400652170181274,0.21510261297225952,17.65137481689453,383.4359436035156,15.96135425567627,0.6003798246383667,0.01170177012681961,0.8839110247273513,0.5461826238639091
6,1.0035908222198486,21.262727737426758,5.3156819343566895,0.04027516767382622,4.215494482195936e-05,0.17660970985889435,0.21607834100723267,18.83659553527832,381.08203125,16.100114822387695,0.6605774760246277,0.01185329258441925,0.8840688807647019,0.5458998408685649
7,0.9983933568000793,21.275922775268555,5.318980693817139,0.040202345699071884,4.497293775784783e-05,0.17927098274230957,0.21706818044185638,20.096345901489258,378.7646789550781,16.242895126342773,0.7200228571891785,0.011998936533927917,0.8842627300353247,0.5464340307523088
8,0.999571681022644,21.296464920043945,5.324116230010986,0.040135517716407776,4.7800956963328645e-05,0.18184196949005127,0.21801690757274628,21.360694885253906,376.58721923828125,16.381763458251953,0.7760454416275024,0.012132594361901283,0.8844198147891054,0.5470292541698883
9,0.9947851300239563,21.318998336791992,5.329749584197998,0.04007904231548309,5.034604328102432e-05,0.18407610058784485,0.21883434057235718,22.49858283996582,374.7103576660156,16.503267288208008,0.8244632482528687,0.012245545163750648,0.8844689198430695,0.5473173362730318
10,1.001680850982666,21.338281631469727,5.334570407867432,0.04003429412841797,5.2416056860238314e-05,0.18584004044532776,0.219473734498024,23.42410659790039,373.20416259765625,16.59984588623047,0.8634066581726074,0.012335036881268024,0.8845429630658008,0.5476870441495201
11,1.002604603767395,21.347719192504883,5.336929798126221,0.040003810077905655,5.3743075113743544e-05,0.18694300949573517,0.21986819803714752,24.017454147338867,372.1807556152344,16.6607608795166,0.8899140954017639,0.012396005913615227,0.884574842786699,0.5476054302926628
12,1.0004500150680542,21.345186233520508,5.336296558380127,0.03998643904924393,5.430518285720609e-05,0.18739674985408783,0.22002443671226501,24.268827438354492,371.6170959472656,16.68634033203125,0.9045282006263733,0.012430751696228981,0.8845871833238208,0.5476379005623117
13,0.9969495534896851,21.33186149597168,5.33296537399292,0.03997983783483505,5.4210784583119676e-05,0.18730416893959045,0.21998119354248047,24.226675033569336,371.43731689453125,16.68206024169922,0.9091909527778625,0.012443949468433857,0.8845614738714835,0.5473877641629438
14,1.0026307106018066,21.310638427734375,5.327659606933594,0.03998155891895294,5.3619860409526154e-05,0.18679776787757874,0.21978721022605896,23.962505340576172,371.5531921386719,16.6551513671875,0.9061847925186157,0.0124405138194561,0.8845331934739126,0.5472732449208304
15,0.9999454617500305,21.283641815185547,5.320910453796387,0.03999082371592522,5.2614486776292324e-05,0.1859392523765564,0.21946512162685394,23.51299476623535,371.9324951171875,16.609020233154297,0.8963487148284912,0.012421977706253529,0.884469948221163,0.5469366409524269
16,0.9975752234458923,21.2541561126709,5.313539028167725,0.040005482733249664,5.135534593136981e-05,0.18485474586486816,0.21906058490276337,22.950048446655273,372.4942321777344,16.550621032714844,0.8817909359931946,0.012392666190862656,0.8844198147891054,0.5469239786043631
17,0.9889353513717651,21.22469139099121,5.306172847747803,0.040023621171712875,4.997210271540098e-05,0.18364743888378143,0.21861085295677185,22.33157730102539,373.1701354980469,16.48563003540039,0.8642886877059937,0.012356382794678211,0.8843444860937573,0.5465169452439308
18,0.9885379672050476,21.197416305541992,5.299354076385498,0.04004247114062309,4.8616107960697263e-05,0.1824452131986618,0.21816250681877136,21.725305557250977,373.8653564453125,16.42104148864746,0.8463020920753479,0.0123186856508255,0.8842647867915118,0.5464158502971963
19,0.9899840354919434,21.17289924621582,5.293224811553955,0.040060997009277344,4.734364847536199e-05,0.1812988817691803,0.21773414313793182,21.156352996826172,374.53973388671875,16.359603881835938,0.8288713097572327,0.012281632050871849,0.8841583496588356,0.5459184905416234
20,0.9891574382781982,21.15122413635254,5.287806034088135,0.04007842019200325,4.618526509148069e-05,0.1802392154932022,0.2173372060060501,20.638479232788086,375.1668701171875,16.302959442138672,0.8126760721206665,0.012246785685420036,0.8840498557699724,0.5455662156504526
